id,counterparty_gid,hsbc_intragroup_flag,counterparty_fcy_internal_rating,counterparty_lcy_internal_rating,incorporation_country,lgd_classification,pd_classification,entity_class,sub_class,sector,counterparty_dlgd,govt_guarantee_flag,trade_external_rating,counterparty_external_rating,avc,pra_io_mdb_3_1_flag,exposure_ccy,bond_or_loan_flag,original_maturity,residual_maturity,exposure_amount,expected_yield,counterparty_credit_quality_grade
EXP000824,CP00247,N,4.2,4.2,CH,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3741,N,,BB+,1.0,N,CHF,L,1.02,0.96,318526.67,0.0495,HIGH_YIELD
EXP000825,CP00241,N,5.1,0.1,GB,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4250,N,BB-,BB-,1.0,N,PLN,L,6.50,4.81,13732607.19,0.0451,HIGH_YIELD
EXP000826,CP00184,N,2.1,1.2,CH,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4235,Y,,A+,1.25,N,PLN,B,3.14,2.16,26482966.75,0.0443,INVESTMENT_GRADE
EXP000827,CP00102,N,4.3,4.3,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4751,N,,BB,1.25,N,USD,L,0.87,0.69,56345837.66,0.0429,HIGH_YIELD
EXP000828,CP00122,N,2.2,3.1,SE,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3717,N,A,A,1.0,N,EUR,L,7.06,6.53,6612184.56,0.0440,INVESTMENT_GRADE
EXP000829,CP00010,N,0.1,0.1,CH,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4248,N,,AAA,1.25,N,SEK,L,6.03,4.33,56921133.02,0.0404,INVESTMENT_GRADE
EXP000830,CP00231,N,4.3,1.1,PL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3818,N,,BB,1.0,N,EUR,L,8.85,3.79,29259011.14,0.0486,HIGH_YIELD
EXP000831,CP00232,N,7.2,7.2,FR,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3724,N,,C,1.0,N,EUR,L,7.42,6.80,1291309.45,0.1703,HIGH_YIELD
EXP000832,CP00161,N,1.2,5.3,CH,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4040,N,AA-,AA-,1.0,N,CHF,L,1.01,0.87,45149762.25,0.0137,INVESTMENT_GRADE
EXP000833,CP00106,N,3.2,3.2,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4474,N,,BBB+,1.25,N,CHF,L,2.14,0.21,95430231.49,0.0462,INVESTMENT_GRADE
EXP000834,CP00087,N,2.1,7.1,US,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0380,Y,A+,A+,1.0,N,PLN,B,9.73,1.10,103103802.49,0.0102,INVESTMENT_GRADE
EXP000835,CP00139,N,0.1,0.1,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0641,Y,,,1.0,N,PLN,B,2.03,1.95,36493857.09,0.0288,NOT_RATED
EXP000836,CP00219,N,4.2,4.2,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4365,N,,BB+,1.25,N,SEK,B,9.02,6.80,63005050.85,0.0565,HIGH_YIELD
EXP000837,CP00022,N,4.1,4.1,DE,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.1033,Y,,BBB-,1.0,Y,PLN,L,7.53,1.39,77335344.02,0.0264,HIGH_YIELD
EXP000838,CP00139,N,8.2,1.1,SE,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3794,N,D,D,1.0,N,SEK,L,0.31,0.28,26013543.69,0.3726,HIGH_YIELD
EXP000839,CP00211,N,0.1,4.3,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4718,N,AAA,AAA,1.25,N,EUR,L,4.22,0.34,49514697.60,0.0152,INVESTMENT_GRADE
EXP000840,CP00175,N,2.1,3.1,FR,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4764,N,,A+,1.25,N,USD,L,5.04,1.58,10554309.01,0.0362,INVESTMENT_GRADE
EXP000841,CP00013,N,4.1,3.3,CH,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3884,N,,BBB-,1.0,N,CHF,B,9.28,8.03,42872273.81,0.0238,HIGH_YIELD
EXP000842,CP00165,N,6.1,6.1,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0250,Y,,B-,1.0,N,EUR,B,1.21,0.24,105685553.50,0.0868,HIGH_YIELD
EXP000843,CP00196,N,7.2,6.2,ES,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4112,N,,,1.0,N,PLN,L,6.47,6.41,18999535.50,0.1690,NOT_RATED
EXP000844,CP00169,N,6.2,1.1,IT,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3904,N,,,1.0,N,PLN,L,8.60,6.41,15938977.43,0.0965,NOT_RATED
EXP000845,CP00128,N,5.3,5.3,PL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3793,N,B,B,1.0,N,PLN,B,5.13,0.27,10373506.22,0.0561,HIGH_YIELD
EXP000846,CP00248,N,1.2,1.2,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0688,Y,,AA-,1.0,N,GBP,L,3.09,1.37,64043397.61,0.0291,INVESTMENT_GRADE
EXP000847,CP00048,N,3.3,3.3,GB,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4224,N,BBB,BBB,1.0,N,USD,L,9.24,4.29,5170282.76,0.0307,INVESTMENT_GRADE
EXP000848,CP00028,N,2.2,2.2,CH,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4138,N,,A,1.0,N,EUR,L,4.55,1.63,32870927.98,0.0077,INVESTMENT_GRADE
EXP000849,CP00224,N,2.2,3.2,US,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3377,Y,,A,1.0,N,GBP,B,3.28,2.34,1420718.22,0.0064,INVESTMENT_GRADE
EXP000850,CP00128,N,0.1,0.1,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0382,Y,,AAA,1.0,N,SEK,L,9.63,2.17,169573959.80,0.0157,INVESTMENT_GRADE
EXP000851,CP00013,N,0.1,0.1,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0622,Y,AAA,AAA,1.0,N,EUR,B,2.90,0.65,216410466.15,0.0069,INVESTMENT_GRADE
EXP000852,CP00254,N,2.2,2.2,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4483,N,A,A,1.25,N,USD,L,3.03,1.18,83316078.24,0.0174,INVESTMENT_GRADE
EXP000853,CP00024,N,3.3,3.3,GB,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3813,N,,,1.0,N,GBP,L,7.19,2.14,22549421.56,0.0510,NOT_RATED
EXP000854,CP00030,N,6.1,2.2,FR,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3780,N,,,1.0,N,CHF,L,9.72,9.62,1199552.53,0.0633,NOT_RATED
EXP000855,CP00143,N,0.1,0.1,NL,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3449,Y,,AAA,1.0,N,PLN,L,6.98,1.93,1333723.34,0.0349,INVESTMENT_GRADE
EXP000856,CP00249,N,4.3,4.3,FR,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0583,Y,,BB,1.0,N,USD,L,2.28,0.85,213110183.42,0.0554,HIGH_YIELD
EXP000857,CP00085,Y,1.1,4.3,US,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3717,N,,,1.0,N,SEK,B,3.43,1.87,34576560.20,0.0188,NOT_RATED
EXP000858,CP00221,N,5.1,5.1,IT,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0863,Y,,BB-,1.0,Y,GBP,B,0.96,0.45,78822375.53,0.0316,HIGH_YIELD
EXP000859,CP00033,N,2.1,7.2,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4794,N,,A+,1.25,N,GBP,L,0.55,0.15,3886550.69,0.0156,INVESTMENT_GRADE
EXP000860,CP00119,N,4.2,4.2,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0563,Y,BB+,BB+,1.0,N,SEK,L,0.87,0.56,161305329.84,0.0320,HIGH_YIELD
EXP000861,CP00204,Y,1.1,1.1,DE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4296,N,,,1.0,N,EUR,L,3.74,1.06,21125205.01,0.0120,NOT_RATED
EXP000862,CP00128,N,7.1,3.3,CH,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4491,N,,,1.25,N,CHF,L,3.76,0.36,73220444.41,0.1189,NOT_RATED
EXP000863,CP00129,N,5.2,5.2,PL,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4657,N,,,1.25,N,USD,B,5.29,1.49,59109611.86,0.0724,NOT_RATED
EXP000864,CP00175,N,5.1,0.1,NL,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4192,N,,,1.0,N,PLN,L,7.75,4.86,163011.16,0.0424,NOT_RATED
EXP000865,CP00136,N,5.1,5.1,CH,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3786,N,BB-,BB-,1.0,N,SEK,L,4.98,2.96,2388715.59,0.0643,HIGH_YIELD
EXP000866,CP00227,N,1.2,4.2,NL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3888,N,AA-,AA-,1.0,N,SEK,L,5.66,2.34,753673.62,0.0136,INVESTMENT_GRADE
EXP000867,CP00182,N,7.2,2.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0667,Y,C,C,1.0,N,SEK,L,5.05,3.17,72887431.08,0.1600,HIGH_YIELD
EXP000868,CP00031,N,6.2,1.1,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0494,Y,,,1.0,N,SEK,L,8.49,7.01,97412651.61,0.1088,NOT_RATED
EXP000869,CP00064,N,3.1,3.1,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0459,Y,A-,A-,1.0,N,USD,B,0.89,0.45,197327258.63,0.0308,INVESTMENT_GRADE
EXP000870,CP00218,N,2.2,2.2,NL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4067,N,,,1.0,N,PLN,L,4.46,0.92,49830458.54,0.0443,NOT_RATED
EXP000871,CP00254,N,3.2,0.1,FR,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0276,Y,BBB+,BBB+,1.0,N,EUR,L,7.66,2.53,160389917.04,0.0092,INVESTMENT_GRADE
EXP000872,CP00130,N,4.3,4.3,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0539,Y,BB,BB,1.0,N,SEK,L,5.66,1.32,134045471.33,0.0433,HIGH_YIELD
EXP000873,CP00009,N,4.1,4.1,NL,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3587,N,BBB-,BBB-,1.0,N,EUR,L,2.79,1.96,806567.39,0.0226,HIGH_YIELD
EXP000874,CP00152,N,3.3,3.3,FR,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0855,Y,,,1.0,Y,CHF,L,2.31,0.46,11297037.27,0.0438,NOT_RATED
EXP000875,CP00145,N,2.2,2.2,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4220,N,,,1.25,N,USD,L,8.63,3.08,76414035.13,0.0133,NOT_RATED
EXP000876,CP00094,N,7.2,7.2,IT,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4080,N,,C,1.0,N,EUR,L,2.47,1.08,9296143.26,0.1524,HIGH_YIELD
EXP000877,CP00004,N,1.1,1.1,US,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4507,N,,AA,1.25,N,EUR,L,2.40,1.22,51612100.19,0.0129,INVESTMENT_GRADE
EXP000878,CP00142,N,1.2,1.2,FR,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0973,Y,,AA-,1.0,N,SEK,B,1.95,1.55,5801395.54,0.0376,INVESTMENT_GRADE
EXP000879,CP00252,N,4.1,4.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4702,N,,BBB-,1.25,N,PLN,B,9.49,1.92,63649002.29,0.0481,HIGH_YIELD
EXP000880,CP00231,Y,2.1,2.1,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4698,N,,,1.25,N,GBP,L,6.27,2.68,68655087.35,0.0426,NOT_RATED
EXP000881,CP00037,N,3.3,3.3,SE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4405,N,,,1.25,N,GBP,B,9.00,0.64,51636242.63,0.0414,NOT_RATED
EXP000882,CP00033,N,1.1,1.1,ES,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0376,Y,AA,AA,1.0,N,CHF,L,2.07,1.57,94097052.85,0.0156,INVESTMENT_GRADE
EXP000883,CP00176,N,4.2,4.2,DE,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3917,N,,BB+,1.0,N,GBP,B,6.20,3.57,39633133.32,0.0295,HIGH_YIELD
EXP000884,CP00058,N,2.1,2.1,CH,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4472,N,A+,A+,1.25,N,USD,L,2.22,2.20,83203639.14,0.0286,INVESTMENT_GRADE
EXP000885,CP00062,N,6.1,6.1,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0491,Y,,B-,1.0,N,GBP,L,6.88,6.81,104886033.13,0.0898,HIGH_YIELD
EXP000886,CP00161,N,1.2,1.2,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4729,N,,AA-,1.25,N,EUR,B,2.06,1.09,69286593.47,0.0108,INVESTMENT_GRADE
EXP000887,CP00222,N,3.2,3.2,PL,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3839,N,,BBB+,1.0,N,CHF,L,9.83,9.36,19224255.35,0.0130,INVESTMENT_GRADE
EXP000888,CP00089,N,7.2,7.2,US,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0856,Y,,C,1.0,N,PLN,L,0.34,0.10,55855432.88,0.1649,HIGH_YIELD
EXP000889,CP00171,N,5.1,5.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4552,N,BB-,BB-,1.25,N,GBP,L,1.54,1.05,97789440.79,0.0465,HIGH_YIELD
EXP000890,CP00120,N,3.3,3.3,SE,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3316,N,,BBB,1.0,N,PLN,L,7.29,6.53,812098.29,0.0383,INVESTMENT_GRADE
EXP000891,CP00040,N,3.3,3.3,CH,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4007,N,BBB,BBB,1.0,N,CHF,B,5.07,4.62,18630334.26,0.0174,INVESTMENT_GRADE
EXP000892,CP00181,N,7.1,7.1,IT,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3396,N,,CC,1.0,N,PLN,L,7.43,5.09,1159546.30,0.1313,HIGH_YIELD
EXP000893,CP00092,N,2.2,2.2,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4737,N,A,A,1.25,N,EUR,L,1.46,1.10,36146996.45,0.0250,INVESTMENT_GRADE
EXP000894,CP00058,Y,1.1,1.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3970,N,,,1.0,N,EUR,L,7.33,6.26,23168711.84,0.0147,NOT_RATED
EXP000895,CP00253,N,7.1,3.2,FR,LGD_MDB,PD_SOV,MDB,GENERAL,PUBLIC_SECTOR,0.0833,Y,CC,CC,1.0,Y,USD,L,5.63,4.30,103616723.48,0.1073,HIGH_YIELD
EXP000896,CP00147,N,1.2,1.2,NL,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3794,N,,AA-,1.0,N,USD,L,1.79,0.61,580611.36,0.0334,INVESTMENT_GRADE
EXP000897,CP00142,N,3.1,3.1,ES,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4098,N,,,1.0,N,GBP,L,1.27,0.45,26637979.69,0.0111,NOT_RATED
EXP000898,CP00146,N,2.2,2.2,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4759,N,,A,1.25,N,PLN,B,5.02,1.82,21472760.93,0.0333,INVESTMENT_GRADE
EXP000899,CP00152,N,3.3,3.3,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4485,N,,,1.25,N,EUR,L,6.75,0.58,43680238.95,0.0137,NOT_RATED
EXP000900,CP00120,N,1.2,1.2,GB,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4055,N,AA-,AA-,1.0,N,SEK,B,3.30,2.33,5812549.32,0.0302,INVESTMENT_GRADE
EXP000901,CP00252,N,4.3,4.3,PL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3859,N,,,1.0,N,USD,L,7.39,1.46,28167146.80,0.0539,NOT_RATED
EXP000902,CP00132,N,5.2,5.2,GB,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4645,N,,B+,1.25,N,GBP,L,5.68,0.56,39807065.74,0.0560,HIGH_YIELD
EXP000903,CP00120,N,7.2,0.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4462,N,,C,1.25,N,EUR,L,8.08,4.39,86561357.40,0.1476,HIGH_YIELD
EXP000904,CP00200,N,0.1,4.1,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4520,N,,AAA,1.25,N,CHF,B,2.44,1.94,12287763.20,0.0115,INVESTMENT_GRADE
EXP000905,CP00102,N,4.1,4.1,GB,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4016,N,,BBB-,1.0,N,SEK,L,2.90,0.80,18190657.04,0.0153,HIGH_YIELD
EXP000906,CP00197,N,5.2,4.3,US,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4245,N,,B+,1.0,N,USD,B,1.17,1.11,12838360.30,0.0419,HIGH_YIELD
EXP000907,CP00046,N,4.2,4.2,GB,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4628,N,BB+,BB+,1.25,N,GBP,B,2.91,2.42,77596326.15,0.0558,HIGH_YIELD
EXP000908,CP00070,N,1.2,5.3,FR,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1259,Y,AA-,AA-,1.0,N,USD,B,6.32,1.26,62095481.33,0.0269,INVESTMENT_GRADE
EXP000909,CP00002,N,1.1,1.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0545,Y,,,1.0,N,EUR,L,5.63,1.18,125478868.35,0.0336,NOT_RATED
EXP000910,CP00079,N,0.1,0.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4021,N,,,1.0,N,EUR,L,7.01,5.03,4632915.37,0.0307,NOT_RATED
EXP000911,CP00213,N,2.2,2.2,FR,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4146,N,A,A,1.0,N,GBP,L,1.34,0.66,1194725.97,0.0309,INVESTMENT_GRADE
EXP000912,CP00101,N,1.1,8.3,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4792,N,AA,AA,1.25,N,SEK,B,9.45,2.19,74461599.03,0.0439,INVESTMENT_GRADE
EXP000913,CP00149,N,5.1,1.2,PL,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3868,N,,BB-,1.0,N,USD,B,5.07,2.48,18197477.36,0.0434,HIGH_YIELD
EXP000914,CP00075,N,3.2,3.2,US,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3865,N,,BBB+,1.0,N,USD,B,9.94,4.57,5765911.64,0.0426,INVESTMENT_GRADE
EXP000915,CP00013,N,3.3,3.3,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4332,N,,,1.25,N,CHF,B,5.62,2.74,94205754.71,0.0267,NOT_RATED
EXP000916,CP00062,N,2.2,2.2,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0733,Y,,,1.0,N,PLN,L,9.85,6.88,38913125.57,0.0114,NOT_RATED
EXP000917,CP00165,N,5.1,5.1,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4323,N,BB-,BB-,1.25,N,SEK,L,8.43,3.26,71639736.83,0.0477,HIGH_YIELD
EXP000918,CP00187,N,6.2,2.1,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0766,Y,,CCC,1.0,N,USD,B,1.63,1.06,31100262.37,0.1172,HIGH_YIELD
EXP000919,CP00115,N,3.3,3.3,IT,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3920,N,BBB,BBB,1.0,N,GBP,L,1.39,1.27,36024959.44,0.0138,INVESTMENT_GRADE
EXP000920,CP00158,N,4.2,4.2,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0785,Y,,BB+,1.0,N,USD,L,1.52,0.10,19298640.60,0.0298,HIGH_YIELD
EXP000921,CP00128,N,1.1,1.1,IT,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3759,N,,AA,1.0,N,EUR,L,4.81,3.91,11476086.46,0.0192,INVESTMENT_GRADE
EXP000922,CP00087,N,3.3,3.2,US,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4260,N,,BBB,1.0,N,USD,L,3.92,2.45,6732466.65,0.0489,INVESTMENT_GRADE
EXP000923,CP00116,N,3.3,4.1,GB,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0622,Y,,,1.0,N,EUR,L,8.17,1.34,64795451.98,0.0259,NOT_RATED
EXP000924,CP00187,N,2.1,2.1,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4777,Y,A+,A+,1.25,N,CHF,L,9.88,5.93,82526814.06,0.0285,INVESTMENT_GRADE
EXP000925,CP00082,N,5.1,5.1,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4293,N,,,1.25,N,GBP,B,8.18,1.75,85153184.89,0.0675,NOT_RATED
EXP000926,CP00101,N,5.1,5.1,DE,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3956,N,,BB-,1.0,N,SEK,B,5.10,2.44,40477148.99,0.0481,HIGH_YIELD
EXP000927,CP00003,N,0.1,0.1,US,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3760,N,,AAA,1.0,N,USD,L,1.36,0.76,45002550.78,0.0097,INVESTMENT_GRADE
EXP000928,CP00226,N,2.1,2.1,NL,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4213,N,,A+,1.25,N,CHF,L,4.05,2.69,17241959.05,0.0067,INVESTMENT_GRADE
EXP000929,CP00005,N,5.1,5.1,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4211,N,,,1.0,N,GBP,L,4.83,0.50,3796879.37,0.0416,NOT_RATED
EXP000930,CP00101,N,6.1,6.1,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0550,Y,,B-,1.0,N,EUR,B,8.37,5.57,65203175.35,0.0822,HIGH_YIELD
EXP000931,CP00123,N,6.1,6.1,FR,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3806,N,,B-,1.0,N,SEK,B,1.49,0.90,49746123.25,0.1014,HIGH_YIELD
EXP000932,CP00052,N,0.1,4.1,IT,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3884,N,,AAA,1.0,N,EUR,L,3.26,0.91,11555823.80,0.0287,INVESTMENT_GRADE
EXP000933,CP00182,N,3.2,3.3,US,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3944,N,,BBB+,1.0,N,CHF,B,9.75,6.22,2428162.65,0.0367,INVESTMENT_GRADE
EXP000934,CP00190,N,4.1,4.1,NL,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3705,N,,BBB-,1.0,N,EUR,L,5.78,2.22,1001712.70,0.0382,HIGH_YIELD
EXP000935,CP00260,N,1.1,1.1,CH,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3765,N,AA,AA,1.0,N,CHF,L,1.36,1.31,48440305.87,0.0444,INVESTMENT_GRADE
EXP000936,CP00086,N,5.1,5.1,NL,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4186,N,BB-,BB-,1.0,N,EUR,L,1.36,1.09,26918364.07,0.0352,HIGH_YIELD
EXP000937,CP00064,N,1.2,1.2,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0550,Y,,AA-,1.0,N,GBP,L,2.67,0.73,19610306.97,0.0249,INVESTMENT_GRADE
EXP000938,CP00075,N,1.1,1.1,IT,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3971,N,,AA,1.0,N,GBP,L,7.28,4.09,7911167.07,0.0450,INVESTMENT_GRADE
EXP000939,CP00179,N,6.1,7.1,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0314,Y,B-,B-,1.0,N,EUR,L,6.00,2.57,156795866.98,0.0735,HIGH_YIELD
EXP000940,CP00239,N,3.1,3.1,IT,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3348,Y,,A-,1.0,N,USD,B,7.62,3.64,881803.99,0.0282,INVESTMENT_GRADE
EXP000941,CP00246,N,2.2,2.2,IT,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0605,Y,,A,1.0,N,CHF,L,9.68,2.91,106173928.92,0.0370,INVESTMENT_GRADE
